ID,Name,Type,rConc,Name,Type,Value,Quality,Call,Threshold,In Range,Out Range,Peak Ratio,Comments
S06-A72,UNINFL17,Unknown,1,VAV1,Test,15.68289127,1,Pass,0.026130871,83.25206271,999,1,
S06-A71,UNINFL17,Unknown,1,TBX21,Test,16.26821367,1,Pass,0.026130871,84.13671061,999,1,
S06-A70,UNINFL17,Unknown,1,RAC2,Test,14.01172144,1,Pass,0.026130871,82.12031064,999,1,
S06-A69,UNINFL17,Unknown,1,NLRP3,Test,20.7100514,1,Pass,0.026130871,83.80754732,999,1,
S06-A68,UNINFL17,Unknown,1,IRF4,Test,999,0,Fail,0.026130871,999,999,0,
S06-A67,UNINFL17,Unknown,1,IL4,Test,999,0,Fail,0.026130871,999,999,0,
S06-A78,UNINFL17,Unknown,1,IL12RB1,Test,999,0,Fail,0.026130871,999,999,0,
S06-A77,UNINFL17,Unknown,1,IFI44L,Test,22.35148136,0,Fail,0.026130871,999,82.20841866,0,
S06-A76,UNINFL17,Unknown,1,GAPDH,Test,999,0,Fail,0.026130871,999,999,0,
S06-A75,UNINFL17,Unknown,1,CDC42,Test,12.65931666,1,Pass,0.026130871,78.14676981,999,1,
S06-A74,UNINFL17,Unknown,1,CD28,Test,999,0,Fail,0.026130871,999,999,0,
S06-A73,UNINFL17,Unknown,1,CCR1,Test,999,0,Fail,0.026130871,999,999,0,
S06-A84,UNINFL17,Unknown,1,ZAP70,Test,14.34495824,1,Pass,0.026130871,84.83214704,999,1,
S06-A83,UNINFL17,Unknown,1,TGFBR2,Test,14.75666784,1,Pass,0.026130871,80.8391892,999,1,
S06-A82,UNINFL17,Unknown,1,RORC,Test,15.80462054,1,Pass,0.026130871,85.01733203,999,1,
S06-A81,UNINFL17,Unknown,1,NR4A1,Test,21.96908005,0,Fail,0.026130871,999,90.93604363,0,
S06-A80,UNINFL17,Unknown,1,IRF7,Test,999,0,Fail,0.026130871,999,999,0,
S06-A79,UNINFL17,Unknown,1,IL4R,Test,999,0,Fail,0.026130871,999,999,0,
S06-A90,UNINFL17,Unknown,1,IL17A,Test,999,0,Fail,0.026130871,999,999,0,
S06-A89,UNINFL17,Unknown,1,IFIT1,Test,999,0,Fail,0.026130871,999,999,0,
S06-A88,UNINFL17,Unknown,1,GATA3,Test,999,0,Fail,0.026130871,999,999,0,
S06-A87,UNINFL17,Unknown,1,CTLA4,Test,15.18254698,1,Pass,0.026130871,83.89186646,999,1,
S06-A86,UNINFL17,Unknown,1,CD3E,Test,999,0,Fail,0.026130871,999,999,0,
S06-A85,UNINFL17,Unknown,1,CCR2,Test,999,0,Fail,0.026130871,999,999,0,
S06-A96,UNINFL17,Unknown,1,ZEB2,Test,14.09269898,1,Pass,0.026130871,82.4048889,999,1,
S06-A95,UNINFL17,Unknown,1,TNF,Test,18.5367017,0,Fail,0.026130871,999,88.40749897,0,
S06-A94,UNINFL17,Unknown,1,RPL13A,Test,999,0,Fail,0.026130871,999,999,0,
S06-A93,UNINFL17,Unknown,1,PDCD1,Test,24.98298358,0.926376104,Pass,0.026130871,79.06361437,999,1,
S06-A92,UNINFL17,Unknown,1,IRF9,Test,13.94125039,0,Fail,0.026130871,87.09834145,82.08602269,0.279359311,
S06-A91,UNINFL17,Unknown,1,IL5,Test,999,0,Fail,0.026130871,999,999,0,
S95-A01,BLOOD40,Unknown,1,AIM2,Test,23.61783012,1,Pass,0.026130871,82.60035461,999,1,
S95-A02,BLOOD40,Unknown,1,CCR3,Test,19.71669464,1,Pass,0.026130871,77.73309041,999,1,
S95-A03,BLOOD40,Unknown,1,CD4,Test,999,0,Fail,0.026130871,999,999,0,
S95-A04,BLOOD40,Unknown,1,CXCL10,Test,17.33800151,1,Pass,0.026130871,80.1232907,999,1,
S95-A05,BLOOD40,Unknown,1,GSK3A,Test,14.14049705,1,Pass,0.026130871,83.07043924,999,1,
S95-A06,BLOOD40,Unknown,1,IFIT3,Test,16.56849015,1,Pass,0.026130871,79.57859402,999,1,
S95-A07,BLOOD40,Unknown,1,IL2,Test,999,0,Fail,0.026130871,999,999,0,
S95-A08,BLOOD40,Unknown,1,IL5RA,Test,999,0,Fail,0.026130871,999,999,0,
S95-A09,BLOOD40,Unknown,1,ISG15,Test,22.68423987,1,Pass,0.026130871,89.05501917,999,1,
S95-A10,BLOOD40,Unknown,1,PPARA,Test,999,0,Fail,0.026130871,999,999,0,
S95-A11,BLOOD40,Unknown,1,SOCS3,Test,17.35402706,1,Pass,0.026130871,85.97992347,999,1,
