ID,Name,Type,rConc,Name,Type,Value,Quality,Call,Threshold,In Range,Out Range,Peak Ratio,Comments
S95-A06,UCM17 Inflamed 7,Unknown,1,IFIT3,Test,14.98011241,1,Pass,0.018201155,79.76053314,999,1,
S95-A07,UCM17 Inflamed 7,Unknown,1,IL2,Test,999,0,Fail,0.018201155,999,999,0,
S95-A08,UCM17 Inflamed 7,Unknown,1,IL5RA,Test,999,0,Fail,0.018201155,999,999,0,
S95-A09,UCM17 Inflamed 7,Unknown,1,ISG15,Test,18.28346866,1,Pass,0.018201155,89.42500762,999,1,
S95-A10,UCM17 Inflamed 7,Unknown,1,PPARA,Test,999,0,Fail,0.018201155,999,999,0,
S95-A11,UCM17 Inflamed 7,Unknown,1,SOCS3,Test,17.60011224,1,Pass,0.018201155,86.4120142,999,1,
S95-A12,UCM17 Inflamed 7,Unknown,1,TNFAIP3,Test,10.68822997,0,Fail,0.018201155,999,999,0,
S95-A13,UCM17 Inflamed 7,Unknown,1,B2M,Test,10.36456174,1,Pass,0.018201155,83.34593327,999,1,
S95-A14,UCM17 Inflamed 7,Unknown,1,CCR4,Test,14.82474234,0,Fail,0.018201155,999,76.96824394,0,
S95-A15,UCM17 Inflamed 7,Unknown,1,CD40,Test,15.52006162,1,Pass,0.018201155,87.82477828,67.35803937,0.893406921,
S95-A16,UCM17 Inflamed 7,Unknown,1,CXCL9,Test,999,0,Fail,0.018201155,999,999,0,
S95-A17,UCM17 Inflamed 7,Unknown,1,GSK3B,Test,999,0,Fail,0.018201155,999,999,0,
S95-A18,UCM17 Inflamed 7,Unknown,1,IFNAR1,Test,999,0,Fail,0.018201155,999,999,0,
S95-A19,UCM17 Inflamed 7,Unknown,1,IL21,Test,999,0,Fail,0.018201155,999,999,0,
S95-A20,UCM17 Inflamed 7,Unknown,1,IL7,Test,999,0,Fail,0.018201155,999,999,0,
S95-A21,UCM17 Inflamed 7,Unknown,1,JAK1,Test,16.43437717,0,Fail,0.018201155,999,64.71732637,0,
S95-A22,UCM17 Inflamed 7,Unknown,1,PPARG,Test,999,0,Fail,0.018201155,999,999,0,
S95-A23,UCM17 Inflamed 7,Unknown,1,STAT1,Test,14.22639844,1,Pass,0.018201155,81.671104,65.52649374,0.92859869,
S95-A24,UCM17 Inflamed 7,Unknown,1,TNFRSF1A,Test,999,0,Fail,0.018201155,999,999,0,
S95-A25,UCM17 Inflamed 7,Unknown,1,BCL2,Test,999,0,Fail,0.018201155,999,999,0,
S95-A26,UCM17 Inflamed 7,Unknown,1,CCR5,Test,19.0653021,1,Pass,0.018201155,80.79999175,999,1,
S95-A27,UCM17 Inflamed 7,Unknown,1,CD44,Test,13.36471494,1,Pass,0.018201155,87.26406586,999,1,
S95-A28,UCM17 Inflamed 7,Unknown,1,CXCR3,Test,17.77956237,1,Pass,0.018201155,86.36621501,999,1,
S95-A29,UCM17 Inflamed 7,Unknown,1,HLA-DRA,Test,999,0,Fail,0.018201155,999,999,0,
S95-A30,UCM17 Inflamed 7,Unknown,1,IFNAR2,Test,24.08956009,1,Pass,0.018201155,81.71602766,999,1,
S95-A31,UCM17 Inflamed 7,Unknown,1,IL25,Test,15.18396552,1,Pass,0.018201155,84.95414716,999,1,
